Time(ms),Resistance(mOhm)
214.11411411411413,2.6042813026029545
214.4144144144144,2.5858153194758797
214.71471471471472,2.57519555724429
215.01501501501502,2.6437438104128588
215.31531531531533,2.6561009846682286
215.6156156156156,2.596471797172835
215.91591591591592,2.5865205894789685
216.21621621621622,2.593899046277229
216.51651651651653,2.487343601374301
216.8168168168168,2.5560107118310724
217.11711711711712,2.620355215369774
217.41741741741743,2.5464082775187014
217.71771771771773,2.5942765350112884
218.018018018018,2.6392330375291686
218.31831831831832,2.566964971245197
218.61861861861863,2.620213959937238
218.91891891891893,2.5644973557440394
219.2192192192192,2.5783804427723114
219.51951951951952,2.606732321362631
219.81981981981983,2.5337495749294554
220.12012012012013,2.4918578119056023
220.4204204204204,2.51003731668488
220.72072072072072,2.5784275182861114
221.02102102102103,2.5847965099305905
221.32132132132134,2.64745565996432
221.6216216216216,2.5699935625666837
221.92192192192192,2.5930991694704058
222.22222222222223,2.5514451464239043
222.52252252252254,2.6446374206004712
222.82282282282281,2.5693505238299426
223.12312312312312,2.6180065529867456
223.42342342342343,2.6539445479843176
223.72372372372374,2.6418696548255065
224.02402402402402,2.6331846691542875
224.32432432432432,2.6109909984964133
224.62462462462463,2.550366922078004
224.92492492492494,2.598356408925517
225.22522522522522,2.55272818295453
225.52552552552552,2.5798776654642475
225.82582582582583,2.5345894845046217
226.12612612612614,2.563470911921564
226.42642642642642,2.623878411220254
226.72672672672672,2.6395290039510018
227.02702702702703,2.5916007497338702
227.32732732732734,2.5019215535290535
227.62762762762762,2.553037264761709
227.92792792792793,2.6245064381429795
228.22822822822823,2.6962224263320054
228.52852852852854,2.618543725996468
228.82882882882882,2.584318368676969
229.12912912912913,2.5922655495045643
229.42942942942943,2.583949617705491
229.72972972972974,2.5912954536908415
230.03003003003002,2.6414136311111336
230.33033033033033,2.6016108465290766
230.63063063063063,2.5859906840138467
230.93093093093094,2.521363697509174
231.23123123123125,2.5293444031942967
231.53153153153153,2.5530981786290763
231.83183183183183,2.5318554922179324
232.13213213213214,2.6337739188172993
232.43243243243245,2.6266712476625287
232.73273273273273,2.583301268870494
233.03303303303304,2.596852198584344
233.33333333333334,2.6235762331354344
233.63363363363365,2.5651403209255195
233.93393393393393,2.5661928692718488
234.23423423423424,2.632675213865894
234.53453453453454,2.644636216755695
234.83483483483485,2.6260782276711723
235.13513513513513,2.547143096048498
235.43543543543544,2.644557190554218
235.73573573573574,2.5411878079649233
236.03603603603605,2.5801598849558522
236.33633633633633,2.5770644361037145
236.63663663663664,2.5158003621675995
236.93693693693695,2.5471995875544997
237.23723723723725,2.6340497422971034
237.53753753753753,2.5839777243405258
237.83783783783784,2.5604090183530945
238.13813813813815,2.4953355656394614
238.43843843843845,2.635998527152233
238.73873873873873,2.6057314564617515
239.03903903903904,2.6135358461968536
239.33933933933935,2.560310719267196
239.63963963963965,2.5844187595994685
239.93993993993993,2.62665739670384
240.24024024024024,2.6246846416792957
240.54054054054055,2.518433892552406
240.84084084084085,2.509049584901545
241.14114114114113,2.591674871877459
241.44144144144144,2.5854002782186365
241.74174174174175,2.462005010705735
242.04204204204206,2.5673910510388507
242.34234234234233,2.54581706286162
242.64264264264264,2.5626610933699867
242.94294294294295,2.473660080602508
243.24324324324326,2.6023043873756566
243.54354354354354,2.600620800105313
243.84384384384384,2.513863731251988
244.14414414414415,2.5791091917148132
244.44444444444446,2.511847412502816
244.74474474474474,2.5214960533362376
245.04504504504504,2.461688397615932
245.34534534534535,2.499451680628121
245.64564564564566,2.540440404545755
245.94594594594594,2.536269580068411
246.24624624624624,2.5280682230563727
246.54654654654655,2.5233417083605443
246.84684684684686,2.5477391837338907
247.14714714714714,2.5002654255945385
247.44744744744744,2.6115959662155888
247.74774774774775,2.5083662201247154
248.04804804804806,2.542549236355842
248.34834834834834,2.524371565114633
248.64864864864865,2.51909158352671
248.94894894894895,2.500247383211163
249.24924924924926,2.4764241667561553
249.54954954954954,2.5458547349652045
249.84984984984985,2.498719498369442
250.15015015015015,2.526751433644829
250.45045045045046,2.5438830050960735
250.75075075075077,2.5237950115934416
251.05105105105105,2.5211129251792967
251.35135135135135,2.460578365511974
251.65165165165166,2.547635586062956
251.95195195195197,2.479463468623733
252.25225225225225,2.488343143633978
252.55255255255256,2.51497243316204
252.85285285285286,2.520569360826238
253.15315315315317,2.4252201135802216
253.45345345345345,2.506556362929077
